ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6	canceler
8321	1	2245	5	0	16	-9	4	2	4	4	4	4	5	6	3	0	3	3	3	5	2	2	1	3	1	2	1	2	3	6	1	6	no
29867	2	2252	1	0	13	-2	1	1	9	1	9	5	9	10	2	0	7	1	3	2	1	5	4	3	3	4	7	3	1	1	5	4	no
22733	1	5027	1	0	16	-4	1	1	9	3	9	3	4	10	5	3	4	1	4	5	1	3	3	5	4	2	4	1	6	1	6	7	no
25272	2	6062	4	0	14	-8	1	2	3	4	6	4	6	10	1		8	0															no
32696	2	2203	1	1	14	-5	1	1	9	2	9	4	8	9	2		2	0															no
30502	2	2458																															no
10709	2	3681	0	1	12	-5	1	0	9	2	4	4	9	9	3		8	0															no
12556	2	4711	3	0	14	-6	3	2	3	6	7	3	7	10	2	3	6	1	1	4	3	5	1	1	5	1	2	7	7	4	4	6	no
3136	2	3295	1	1	14	-8	3	1	3	1	9	5	9	6	2	3	1	0	3	4	4	3	2	4	3	1	7	1	1	4	5	7	no
3921	1	1079	1	0	16	-8	3	1	4	2	4	5	6	10	1	0	6	2	1	5	5	5	1	2	5	2	3	4	7	5	1	6	no
34511	1	2560	1	0	15	-4	1	1	2	7	6	3	3	7	6	0	8	2	1	1	2	2	5	2	1	2	7	2	3	5	5	4	no
17623	2	494	6	0	12	-6	1	3	4	3	9	5	2	7	1	0	1	0	3	4	3	2	1	2	1	3	4	1	5	7	1	7	no
7884	2	2511																															no
2136	1	1039	6	0	13	-5	1	3	5	1	7	6	4	10	1	3	6	0	5	4	4	5	2	3	5	2	5	1	6	2	2	4	yes
28576	2	1582	2	0	13	-6	1	1	6	1	8	6	7	5	1	0	5	0	5	1	1	4	1	1	5	5	5	1	7	3	4	6	no
918	2	3129																															no
20137	2	1809	6	0	12	-6	1	3	7	4	5	5	4	7	1	0	8	0	4	2	5	2	1	4	4	5	7	1	7	1	4	6	no
37109	1	2989	1	1	13	-7	1	1	5	2	8	3	6	6	5		2	0															no
12743	1	4855	1	0	15	-6	1	1	3	2	2	4	8	7	2	0	2	2	5	3	4	5	5	5	2	4	7	5	2	3	7	4	no
33321	2	906	2	0	13	-5	1	1	6	3	9	4	9	9	2	6	5	0	5	3	1	2	4	4	3	1	7	3	3	5	3	1	no
18686	2	1280	1	0	14	-9	1	1	2	1	9	5	7	9	1	0	8	0	1	3	5	1	2	1	4	2	2	2	1	5	6	6	yes
6585	1	5543																															no
29438	2	2830	1	1	16	-7	4	1	4	1	7	5	8	9	4	0	2	3	4	1	4	3	2	3	4	1	7	2	1	4	6	7	yes
23776	2	2750	2	0	15	-9	3	1	4	3	9	4	6	10	3	0	4	2	4	2	3	3	3	4	4	1	4	3	3	5	3	6	no
14555	1	5389																															no
25656	2	1095	1	0	16	-8	3	1	1	5	6	4	9	10	2	0	4	2	5	5	4	4	5	3	5	5	1	1	7	7	2	7	no
5529	2	2860	1	0	14	-8	1	1	2	1	6	5	8	10	4	3	3	1	1	1	4	2	3	2	2	1	6	2	1	4	3	4	no
26551	2	1960	39	0	15	-5	1	5	1	3	5	7	1	1	1	0	1	0	4	1	1	1	4	5	5	1	7	2	2	7	3	6	no
10858	2	2195	5	1	13	-6	1	2	3	3	9	6	4	9	3	0	5	1	3	1	4	5	1	1	2	4	7	1	6	2	1	1	no
33936	2	3537																															no
12992	2	1538	6	0	16	-8	1	3	3	5	5	4	5	10	4	0	5	2	1	1	4	4	4	5	3	1	6	1	2	1	2	6	no
28121	2	3153	6	0	16	-9	1	3	1	4	9	5	4	9	2	6	8	2	1	4	5	1	1	3	2	4	6	2	3	5	2	1	no
29198	2	3094	1	0	16	-2	1	1	2	4	4	4	3	7	2		4	0															no
21189	2	4070	1	0	16	-5	3	1	2	9	9	4	9	5	2	6	9	0	5	1	1	3	3	3	3	3	7	1	7	3	1	3	no
35516	2	2251	1	0	14	-6	1	1	2	1	9	5	6	3	1		3	0															no
1772	1	513	2	1	14	-7	3	1	2	1	8	6	5	10	1	3	7	1	2	1	1	1	1	5	5	2	5	4	7	4	1	5	no
2258	2	1701	7	0	16	-5	1	3	5	2	9	5	2	4	2	0	3	0	2	4	4	2	1	2	1	3	3	1	7	1	4	3	no
32619	2	599																															no
5205	1	4806	1	0	16	-9	1	1	1	6	9	4	8	10	2	6	4	1	4	3	4	4	1	4	3	2	1	1	1	2	7	7	no
26506	2	2123	4	0	16	-8	1	2	2	4	3	5	4	7	1	3	2	3	1	5	4	1	1	5	1	4	5	1	7	4	2	5	yes
16925	1	1483	2	0	13	-2	1	1	3	8	9	3	7	2	6	3	3	0	5	1	2	4	3	1	2	5	2	1	1	3	2	7	no
11192	2	5803	2	0	16	-8	3	1	6	4	3	3	8	3	7	6	4	3	4	1	3	3	3	2	1	3	1	2	3	1	5	7	no
25301	2	4342	2	0	15	-6	1	1	2	6	7	5	8	8	1	3	4	2	1	1	4	1	3	2	2	2	4	1	1	1	6	7	no
7257	2	2124	2	0	14	-7	1	1	7	2	5	6	2	8	2	0	3	0	3	4	5	1	5	5	2	4	4	1	7	4	3	6	no
30439	1	1835	1	0	14	-5	4	1	5	4	8	3	6	7	3	3	6	1	1	4	5	1	1	1	1	5	5	1	4	4	5	6	no
26251	1	942	5	0	12	-7	1	2	5	6	9	2	6	9	3	3	5	0	4	3	4	5	5	3	2	1	5	1	7	3	2	5	no
17107	2	583	6	0	15	-7	1	3	2	4	8	3	4	8	4	0	1	3	5	5	5	5	1	5	2	2	5	1	7	4	2	4	no
28605	2	3861	5	1	13	-5	3	2	4	8	5	3	2	3	1	0	9	0	2	5	5	4	1	3	5	4	3	1	7	4	1	6	no
32788	2	3003	1	1	15	-6	3	1	3	1	9	6	8	5	8	3	4	0	4	1	3	4	3	2	5	2	1	6	7	1	3	4	no
7134	1	7996	2	1	16	-9	3	1	5	5	9	5	9	7	1	3	8	3	1	4	4	1	5	5	3	1	5	2	1	4	6	6	yes
21046	2	854	1	0	15	-9	1	1	1	3	9	4	6	10	1	0	8	1	2	2	4	1	1	2	3	1	7	2	1	5	6	6	no
15238	2	947	4	0	15	-7	2	2	8	6	5	6	2	4	1	0	3	0	4	3	3	3	3	4	4	1	4	5	7	2	4	3	no
37383	1	4690	1	0	16	-9	1	1	3	2	5	7	2	10	1	3	7	1		1			1				6	1	1	5	6	7	no
24939	2	2454	5	0	16	-7	1	2	3	3	9	5	5	7	3	0	6	0	4	5	2	4	4	3	1	3	1	1	7	1	3	7	no
9651	2	740																															no
2624	2	2422	1	0	15	-8	1	1	3	5	3	5	4	10	1	0	5	0	5	1	3	3	1	2	2	2	6	1	5	7	5	7	no
999	2	1116																															no
29744	1	2477	2	0	13	-9	1	1	6	7	2	4	3	10	3	0	2	1	4	3	2	3	4	4	4	2	1	2	6	1	1	5	no
20440	1	959	8	2	16	-6	3	3	7	6	5	4	5	6	7	0	5	3	1	5	4	1	1	3	5	1	1	7	7	2	6	6	no
36337	2	6751	5	0	16	-7	3	2	4	3	8	6	3	5	1	0	3	0	2	5	5	1	3	5	3	2	1	1	7	1	6	7	no
30647	2	3400	1	0	15	-8	1	1	7	2	3	4	7	10	1	3	6	0	4	5	4	4	4	3	2	4	4	3	7	4	2	7	yes
16703	2	3277																															no
36291	2	1866	1	0	16	-7	1	1	6	2	4	5	7	10	3	6	2	0		1			1				5	1	6	1	7	7	no
2414	2	1571	5	0	13	-7	3	2	6	6	1	5	4	3	8	3	9	3	4	5	2	4	1	3	4	1	1	3	7	4	2	7	no
37685	2	4806	1	0	14	-8	3	1	3	3	9	5	6	10	1	0	5	1	1	2	3	4	2	4	4	2	6	3	7	5	2	5	no
11837	2	577	45	3	13	-5	1	5	5	1	6	7	1	1	1	6	1	0	1	5	5	1	1	5	4	4	4	2	5	2	1	6	no
7825	1	2125	1	0	12	-4	1	1	8	4	3	3	6	10	3	3	4	0	2	2	4	2	1	2	1	2	7	3	3	5	2	5	no
28609	2	1566	3	0	12	-2	1	2	5	5	3	5	1	1	1	3	2	0	3	2	5	1	1	3	1	4	1	4	6	6	1	6	no
36239	2	519	23	1	15	-5	1	5	5	2	7	7	1	1	1	0	9	0	1	3	4	2	5	4	5	5	1	5	4	4	4	1	no
8346	1	1881	1	0	13	-4	4	1	5	9	3	3	7	5	1	6	3	0	2	1	4	2	2	5	2	2	1	5	7	4	3	6	no
9608	2	1566	1	0	12	-7	2	1	8	7	3	3	5	10	4	0	3	1	1	1	2	5	1	1	2	2	3	2	7	4	6	7	no
23087	1	460																															no
18966	2	524	1	0	16	-8	1	1	1	8	9	4	7	9	3		5	0															no
19611	1	469	3	1	12	-8	1	2	3	4	6	3	9	2	4	3	6	0	3	1	4	3	1	1	5	1	7	5	3	4	7	6	no
25353	2	2223	1	0	16	-9	1	1	9	2	8	4	9	10	2		3	0									6	3	7	4	2	7	no
15153	2	1435	1	1	16	-9	4	1	7	1	9	5	8	8	2	3	9	1	5	1	2	4	1	4	4	3	4	1	4	3	1	7	no
12253	2	747	1	0	16	-8	1	1	6	2	9	7	5	5	3	6	4	3	3	1	3	5	4	3	5	1	7	2	7	1	2	6	no
13733	2	2619	3	0	16	-9	1	2	5	3	9	5	7	10	1	3	5	1	1	3	5	1	1	2	4	1	7	3	3	5	3	1	no
15077	2	1481	1	0	16	-8	1	1	4	4	8	6	8	10	3	3	4	1	4	4	3	1	1	5	4	2	1	1	1	1	7	7	no
26052	3	8890	3	1	15	-3	1	2	6	7	7	4	7	9	3	0	3	0	3	3	1	1	3	4	1	4	5	6	7	2	6	7	no
9661	2	1494	3	1	13	-2	3	2	6	7	6	6	3	4	2	0	7	0	5	5	4	1	1	1	4	1	1	3	2	1	4	5	no
24443	1	3177	2	0	14	-4	1	1	2	4	7	5	7	10	1	6	8	0	1	2	4	3	2	2	4	2	7	2	1	5	6	6	yes
8111	2	1810	3	0	16	-7	1	2	1	7	1	2	4	8	1	0	5	0	5	5	4	1	4	4	1	3	2	1	7	1	6	6	no
37347	2	1999	5	0	13	-2	3	2	6	6	8	5	3	8	6	0	4	0	3	4	1	5	4	2	1	4	1	3	1	2	5	6	no
36089	2	1266	1	0	13	-4	4	1	6	3	9	3	8	8	1	3	2	0	2	2	4	1	3	4	1	2	7	4	6	5	1	5	no
34734	1	3724	9	0	15	-9	1	3	1	6	6	4	3	8	4	6	8	0	3	5	3	3	3	5	2	2	2	1	5	7	1	7	no
15	2	1579	3	1	13	-5	4	2	4	7	2	3	4	10	6	6	5	0	3	4	3	5	1	4	5	1	7	3	4	7	3	2	no
35401	2	13248	2	1	13	-6	2	1	6	1	8	6	2	6	3	3	6	1	3	2	5	1	2	5	1	2	6	2	3	4	6	7	yes
20603	2	2061	1	0	16	-9	1	1	1	4	9	4	6	8	2	6	2	0	5	1	2	4	1	1	4	3	5	1	1	2	7	6	no
38298	2	1141	3	0	12	-2	4	2	8	7	7	4	7	5	4	0	3	0	5	2	4	1	5	1	5	2	7	2	7	2	1	1	no
26988	2	2312	2	0	16	-9	3	1	6	7	7	5	5	2	1		4	3															no
2864	2	3169	5	0	16	-8	3	2	6	4	7	4	3	9	1	0	8	1	5	1	4	1	5	1	2	2	5	7	7	4	4	6	no
24565	2	1062	36	0	12	-6	1	5	4	1	6	7	1	1	1	0	9	0	3	5	4	1	5	5	5	5	7	2	5	2	1	6	no
26411	2	2138	4	0	12	-5	1	2	9	6	7	4	7	10	3	0	3	0	5	5	5	3	5	5	1	2	5	1	4	6	5	6	no
34188	2	3329	1	0	13	-4	1	1	8	6	6	4	9	10	2		3	0															no
8226	2	932	4	0	16	-8	1	2	2	2	7	6	5	6	5	0	6	1	1	2	5	1	3	1	1	3	2	1	7	4	3	6	no
8350	2	3590	1	0	14	-5	3	1	3	2	9	5	8	9	2		2	0															no
27837	2	3442	1	0	16	-5	1	1	3	1	8	6	1	2	1	0	3	0	3	4	4	2	1	3	1	2	5	2	7	4	2	7	no
30010	2	10395	1	0	16	-7	1	1	1	1	4	6	6	9	2	0	7	0									7	1	7	4	3	6	no
8825	2	1360	1	0	16	-8	3	1	3	5	9	3	6	1	1	0	9	3	1	3	5	2	1	1	4	1	2	1	1	6	6	7	no
4755	2	3686	1	0	13	-7	1	1	5	1	9	5	4	10	1	6	3	1	1	5	5	1	4	4	5	3	5	2	1	5	2	3	no
24668	2	3377																															no
32739	1	0	1	2	11	-3	2	1	8	6	3	4	7	2	2	3	9	0	5	4	2	1	4	4	5	4	1	2	7	1	6	1	no
11353	2	1099	1	0	14	-2	1	1	2	2	8	4	6	9	2		4	0															no
33542	1	423	3	0	13	-5	1	2	5	2	8	4	5	8	2	0	4	0	5	4	3	4	3	3	3	1	6	2	1	5	4	4	no
27245	2	1693	1	0	16	-8	1	1	1	1	9	5	7	10	1	0	5	1	1	1	3	1	1	3	4	1	1	3	3	1	5	5	no
14384	2	1717	5	0	16	-9	1	2	3	6	8	5	3	6	2	0	4	1	5	5	1	1	3	2	2	1	5	1	7	4	6	6	no
7885	1	1050	1	0	16	-7	1	1	6	1	4	4	6	3	3	0	9	3		1			1				7	1	7	3	4	7	no
34116	2	2589	1	0	16	-8	4	1	2	3	9	4	6	10	1	0	6	1	1	2	4	5	1	1	5	2	7	2	2	7	5	4	no
16577	1	1678	2	1	16	-3	5	1	4	8	8	6	7	8	2	0	2	1	3	4	5	5	4	2	2	1	2	1	7	1	4	4	no
25171	2	2189	1	2	13	-4	4	1	9	2	7	5	2	1	6	3	5	1	5	1	5	1	4	1	1	3	7	6	5	4	5	1	no
14722	2	522	3	1	14	-8	2	2	4	6	9	5	8	3	1	3	9	0									6	2	7	4	1	3	no
31770	2	2939	2	0	14	-8	1	1	4	3	8	4	9	8	2	6	6	0	1	1	3	1	4	1	4	1	7	5	2	5	6	3	no
26855	2	1900	5	0	13	-7	1	2	2	1	8	6	3	5	2	0	1	2	5	5	5	2	2	4	5	3	1	1	7	1	2	7	no
19970	2	2252	1	0	16	-9	1	1	8	1	6	5	6	10	2	0	4	3	5	1	1	3	5	5	3	2	6	2	2	4	6	7	no
34996	2	2412	1	0	12	-6	1	1	2	5	9	4	6	10	8		5	2															no
15234	2	1164	6	0	13	-4	3	3	5	6	7	5	3	9	7	0	8	2	1	4	4	1	3	4	5	1	4	5	3	1	6	1	no
32310	2	2401	1	0	14	-9	1	1	2	2	9	4	9	7	1	0	5	0	2	2	3	2	2	1	2	2	2	2	1	5	6	6	no
19153	1	0	4	1	16	-8	4	2	9	9	6	3	8	5	6	0	6	3	5	5	5	4	1	1	4	5	6	2	7	5	2	7	no
14704	2	1332																															no
13037	2	6	1	0	14	-4	4	1	4	1	8	5	8	10	1	3	3	0	2	1	2	4	5	3	3	3	3	2	3	4	5	6	no
36994	2	7745	1	1	16	-8	1	1	4	4	9	4	5	10	1	0	5	2	1	3	4	2	2	4	3	1	6	1	1	2	7	7	no
19307	1	3241																															no
29429	2	2955	3	0	14	-4	1	2	2	5	5	4	9	6	4	6	3	0	4	5	4	1	3	5	2	3	7	3	7	1	3	6	yes
35499	2	2989	4	0	12	-2	3	2	4	2	8	6	1	2	1	0	3	0	1	3	4	1	2	4	1	1	7	5	6	5	1	2	no
27146	2	4611	1	1	15	-7	4	1	4	4	8	5	7	8	3	0	8	0	5	1	2	4	5	5	5	3	1	1	6	7	1	5	no
32424	2	3623	1	0	14	-5	1	1	2	2	6	5	5	10	5	0	8	0	3	3	3	3	5	5	3	3	6	2	7	3	1	1	no
13879	2	1011	1	0	16	-9	1	1	6	7	7	3	9	10	1	3	7	1	3	1	4	5	3	1	4	1	4	2	1	1	7	6	no
17041	2	1813	2	0	12	-2	1	1	8	6	7	4	5	10	5	3	5	0	5	1	4	1	1	1	1	4	2	6	7	6	2	5	no
6075	1	4415	1	2	16	-8	1	1	1	4	9	5	6	10	2		2	2															no
19922	1	1556	5	0	14	-7	1	2	2	2	9	7	4	6	1	3	1	2	2	3	2	5	1	1	1	1	2	1	7	3	3	7	no
31289	2	2339	1	0	16	-8	1	1	1	1	2	4	4	10	1	0	6	1	1	1	4	5	2	1	4	2	5	1	1	6	6	7	no
17991	2	935	8	0	13	-5	2	3	8	6	3	4	5	6	1	6	3	0	1	2	5	4	2	5	1	3	7	1	5	7	5	5	no
4795	2	58	1	0	15	-6	1	1	9	1	5	4	8	3	2	3	4	0	1	1	4	4	5	2	5	1	6	6	7	1	6	5	no
12211	2	1514	1	0	14	-8	1	1	5	1	9	5	4	10	3	0	7	0	4	5	1	5	5	3	1	4	6	1	6	1	4	6	no
2947	1	1097	5	0	12	-4	3	2	6	6	9	4	6	9	2		6	0															no
21610	2	3222	1	0	12	-6	3	1	7	1	9	7	8	9	7	3	5	1	4	1	5	5	2	5	2	2	7	3	4	5	1	2	no
12370	2	2929	6	0	16	-3	1	3	2	5	4	5	3	3	3	0	4	2	2	5	3	1	3	4	1	2	2	1	7	1	5	4	no
716	2	1683	1	0	15	-8	3	1	2	1	7	6	1	10	1	0	7	1	4	5	1	2	4	3	4	1	4	2	1	2	7	7	no
16876	1	4678	1	1	13	-9	3	1	4	7	5	4	8	9	4	0	6	0	4	5	4	1	5	2	1	5	5	1	7	4	3	7	yes
27048	2	1538	8	0	14	-7	1	3	1	4	9	5	1	1	9	0	9	0	3	1	3	4	5	5	3	2	7	2	2	5	5	3	no
33930	2	6760	1	0	15	-8	1	1	2	2	8	4	4	10	1		6	0															no
13997	2	2575	3	0	16	-8	3	2	5	2	8	6	7	6	2	0	1	0	2	5	5	1	3	5	4	1	7	2	1	5	4	6	no
10525	2	3898	1	0	14	-7	1	1	3	2	6	4	8	10	1	0	6	1	3	4	3	1	2	2	2	5	6	2	2	5	5	4	no
31176	2	3317	1	0	16	-9	1	1	2	3	9	4	4	10	1	0	8	0	2	2	3	1	2	5	4	4	2	1	1	3	7	7	no
66	1	3812	1	0	13	-2	4	1	6	1	8	5	8	7	4	0	5	2	5	1	2	5	4	3	5	2	7	3	1	1	6	1	no
31094	2	1403	6	0	15	-1	1	3	3	3	9	6	1	2	1	3	1	0	4	3	1	5	3	2	4	3	1	1	7	1	5	6	no
34248	2	6038	1	0	12	-6	1	1	2	2	9	5	4	7	1	3	1	0	1	1	3	4	4	1	1	3	7	3	1	4	2	6	no
5832	1	495	1	0	15	-4	1	1	2	1	9	5	6	10	1	0	6	0	1	1	2	1	1	1	2	2	6	1	1	4	7	7	no
29075	1	2066																															no
11045	2	1200	7	0	12	-2	1	3	5	1	7	6	2	10	6	3	2	2	5	5	5	3	3	5	2	1	2	6	7	6	2	3	no
24582	1	4117	1	0	14	-8	1	1	3	3	8	3	9	4	8	3	9	2	2	5	5	5	1	5	3	5	6	1	1	3	6	7	yes
9246	1	1254	1	0	13	-5	3	1	7	2	4	4	6	7	5	6	3	1	4	5	2	4	4	3	5	2	5	2	7	2	1	5	yes
2574	2	5107	1	0	13	-4	1	1	8	9	2	3	6	8	4		9	0															no
17839	2	9244	1	0	16	-7	1	1	3	2	7	5	7	8	1	3	5	1	2	2	2	3	5	1	4	1	5	6	7	4	2	3	no
34522	1	3510	2	0	13	-2	3	1	7	9	2	2	7	10	3	0	5	1	4	4	1	4	5	5	4	5	7	2	3	1	6	3	no
24776	1	367	1	0	16	-8	1	1	1	4	8	5	8	9	2	3	4	2	5	1	2	5	3	4	4	1	7	1	3	3	1	3	no
33694	2	895	11	0	11	-4	1	4	9	3	8	4	2	6	3	0	1	0	3	2	3	3	4	4	1	3	6	2	7	1	3	5	no
31553	2	2215	1	0	16	-9	1	1	1	1	8	7	2	1	6		5	0															no
20016	2	5948	1	0	16	-9	1	1	2	1	8	6	7	6	1	3	3	1	4	2	3	3	1	2	2	1	6	1	1	2	7	7	no
2678	2	3528	1	0	14	-3	1	1	8	2	8	4	6	10	1	0	2	0	2	2	2	4	4	1	4	1	4	1	4	2	1	1	no
21514	2	1598	2	0	16	-5	1	1	1	1	9	7	1	10	1	0	5	0	3	5	1	1	2	3	2	4	2	1	4	1	4	7	no
18020	2	281	8	1	16	-8	1	3	1	4	4	3	1	10	2		5	0	1	2	5	1	2	3	1	2	4	1	7	3	3	6	no
14443	1	3552	1	0	16	-8	1	1	4	1	9	6	6	3	1	0	7	0	1	1	2	4	2	1	3	1	2	1	1	2	7	7	yes
36870	2	2706	1	0	14	-5	1	1	2	1	6	6	3	10	3	0	7	3	1	1	5	3	3	3	1	3	5	2	1	5	3	6	no
11458	1	312	0	2	16	-8	3	0	9	5	6	4	6	9	3	6	5	0	5	1	4	5	1	2	4	1	5	2	7	5	1	7	no
6303	2	5489	1	0	16	-8	1	1	1	3	9	4	7	9	2	0	7	1	1	5	4	4	1	1	4	2	2	3	3	7	1	6	yes
2647	2	0	4	0	13	-6	1	2	8	5	9	3	4	8	2	0	4	0	5	5	5	5	1	1	5	3	5	1	7	2	3	2	no
28196	1	1167	2	1	14	-8	1	1	2	1	8	6	5	6	1	0	9	0	5	5	4	5	2	5	2	3	3	1	1	6	5	6	no
24915	2	3706																															no
15487	1	3213	1	0	16	-6	1	1	1	3	8	4	4	10	2	0	9	0	5	4	3	3	1	3	3	4	4	1	3	1	2	7	no
21827	2	4793	1	0	12	-9	3	1	3	2	8	4	9	10	1	3	5	1	5	2	1	4	2	3	2	2	6	2	1	4	6	6	no
16861	1	945	5	0	13	-7	1	2	5	4	9	5	3	5	2	0	4	2	3	4	3	4	2	1	2	3	5	1	7	1	2	6	no
18014	2	1740	2	0	13	-3	1	1	3	1	5	4	9	8	1	3	4	0	5	3	2	5	2	2	1	4	7	3	1	5	1	2	no
22797	1	0	1	2	14	-6	4	1	5	8	3	3	4	10	1	0	6	2	2	5	5	1	5	5	4	5	4	1	7	4	3	6	no
35724	2	3597	1	0	15	-6	1	1	3	1	9	6	5	2	6	6	1	0	4	3	2	5	3	2	3	2	7	3	2	1	3	7	yes
2609	2	1326	1	1	13	-5	1	1	6	2	4	4	8	9	4	3	2	3	3	2	4	4	1	3	1	1	6	2	1	4	6	5	no
13892	2	1621	3	0	12	-6	1	2	3	3	9	5	3	10	1	0	2	1	2	4	2	2	4	3	2	5	6	1	6	2	1	2	no
26214	2	470	2	0	14	-6	1	1	4	2	9	5	8	8	3	0	2	0	4	3	3	4	2	4	2	2	7	1	1	5	7	7	no
21668	1	875	1	0	13	-6	1	1	3	6	7	5	9	8	5	0	2	2	3	5	5	1	4	3	1	1	6	2	3	5	6	6	no
4210	1	1725	6	0	16	-6	1	3	2	7	4	4	3	9	1	0	9	0	5	3	1	5	2	2	2	3	6	2	7	2	5	7	no
24306	2	6411	2	0	14	-6	1	1	5	3	3	5	5	4	4		9	0	1	1	4	2	1	3	3	3	7	1	3	4	5	7	no
24858	1	3753	1	0	14	-8	1	1	1	1	8	5	2	10	1	0	4	1	5	2	2	5	2	3	3	3	5	2	1	4	6	5	no
24860	2	4634	1	0	12	-8	1	1	2	2	8	3	6	9	1		5	0															no
14917	1	1492																															no
2263	2	2165	4	0	16	-6	1	2	2	9	7	4	2	10	1	0	2	0	2	4	1	3	3	3	1	3	2	1	5	7	3	7	no
10624	1	3810																															no
5290	2	1725	2	1	14	-2	3	1	7	4	8	4	7	9	6	0	7	1	1	5	5	1	1	4	4	1	3	4	7	5	1	1	no
23196	2	2378																															no
37707	2	1074	7	0	15	-4	1	3	2	3	3	5	1	5	1	3	3	0	4	2	4	1	2	3	2	4	3	1	3	4	3	5	no
2431	2	1245	7	1	12	-3	2	3	9	4	8	6	1	9	8	3	5	0		5			1				7	2	7	5	2	1	no
37867	2	668	6	0	15	-6	1	3	5	6	7	6	1	3	1	0	9	0	2	4	5	1	1	4	5	5	4	1	7	1	6	7	no
7118	2	1255	8	0	13	-6	1	3	3	4	9	5	2	6	1	3	4	0	5	4	4	2	1	3	3	1	5	2	5	4	1	6	no
37093	2	4462	1	0	15	-6	2	1	7	8	3	4	9	6	7	6	8	2	1	3	5	3	1	3	1	1	7	6	2	7	3	6	no
26184	2	7171	1	1	14	-9	4	1	3	1	8	5	9	10	2	3	8	0	4	1	3	2	5	5	4	1	1	2	2	4	6	7	no
12407	2	1776	1	0	16	-9	3	1	7	3	7	6	9	8	3	6	6	1	2	1	5	4	1	2	4	5	2	7	7	5	5	6	no
4222	2	6346	3	0	16	-9	1	2	5	4	7	4	8	9	1	3	4	2	3	1	5	2	1	1	4	1	3	2	3	4	5	7	no
16018	1	1245	5	0	13	-6	1	2	4	3	2	4	4	10	2		6	3															no
12220	2	2772	1	0	16	-9	3	1	2	2	1	6	4	6	3	0	1	0	1	2	5	1	1	5	5	3	1	1	6	1	7	7	no
16112	1	771	6	0	14	-4	1	3	1	2	9	7	2	3	1	0	7	0	3	1	3	1	1	3	3	2	2	1	4	6	5	6	no
32335	1	630	3	2	16	-8	1	2	8	5	1	4	3	3	1	0	6	0	2	5	2	1	3	4	3	1	1	1	7	3	3	7	no
27835	1	1538																															no
19928	2	818	4	0	16	-5	1	2	1	9	5	4	5	10	2	3	6	1	2	1	1	4	1	1	3	4	6	1	6	5	1	1	no
19207	2	2705	3	0	13	-2	1	2	5	7	9	4	3	4	4	0	3	0	4	1	3	5	3	1	3	4	6	1	1	2	4	7	no
15837	1	1651	1	0	16	-9	1	1	3	3	3	5	8	3	2		3	2															no
24475	2	799	4	1	16	-9	1	2	1	7	5	3	3	5	3	0	7	3	3	5	3	2	2	2	1	2	1	1	6	7	2	5	no
28279	2	1186	2	0	15	-2	2	1	8	6	8	4	6	6	9	3	2	1	3	1	5	5	2	2	5	1	5	5	7	4	6	2	no
15462	2	797	5	0	13	-5	1	2	2	1	8	6	2	4	1	3	1	0	4	4	5	2	2	5	4	5	7	1	7	3	2	3	no
20752	1	2704	1	0	14	-7	3	1	5	1	3	5	5	10	2	0	4	1	1	4	5	2	3	3	2	1	6	3	7	5	1	6	no
13556	2	2876	1	1	13	-9	3	1	3	1	9	4	6	9	5	0	2	1	1	1	5	4	1	1	1	3	7	1	3	5	1	2	no
26619	2	4026	1	0	14	-7	1	1	1	2	9	4	7	10	2		6	2															no
7401	2	2911	10	2	13	-5	1	4	3	6	8	4	2	4	1	3	7	0	5	1	5	4	1	1	5	5	5	1	6	7	1	4	no
36889	2	1070	8	0	13	-2	1	3	5	5	8	5	2	3	1	3	5	0	2	1	5	3	1	4	4	4	3	4	1	2	7	5	no
23774	2	4147	4	1	12	-2	3	2	6	5	8	5	2	9	4	0	5	1	4	4	4	2	1	1	3	2	6	1	6	2	1	1	no
6399	1	491	6	0	14	-8	1	3	2	1	9	5	5	10	1	3	6	0	4	3	5	1	4	4	1	4	7	2	7	4	1	2	no
4017	2	1734	1	0	12	-6	1	1	9	3	8	3	3	10	3		4	1															no
23906	1	1855	5	0	16	-8	4	2	3	5	9	6	6	4	2	0	5	3	4	3	3	1	3	3	1	1	1	6	7	1	3	7	no
21524	2	2989	3	1	12	-6	1	2	5	6	8	4	8	4	6	0	1	3	2	3	4	4	5	5	1	3	7	4	2	5	5	4	no
13126	2	2049	2	0	14	-9	1	1	1	1	9	5	4	9	1	0	4	0	1	3	2	3	4	4	1	2	1	7	7	5	4	6	no
24674	2	1721	3	0	14	-9	1	2	1	3	2	5	8	8	2	3	5	1	5	4	5	4	1	5	5	1	7	2	7	4	6	7	no
32366	1	2124	1	0	16	-9	1	1	4	9	6	4	7	9	3	0	7	1	1	5	5	4	1	3	5	1	1	5	6	4	1	7	no
6071	2	1976	1	0	14	-9	1	1	1	1	7	5	2	7	1		5	1															no
