ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6
3064	2	1112	1	0	16	-7	2	1	3	3	6	5	6	10	1	0	9	0	4	1	3	2	4	2	3	1	6	3	7	5	1	6
15006	2	1063	6	0	12	-2	1	3	6	4	4	5	3	3	6	3	1	0	3	2	5	3	5	2	3	5	1	3	7	6	2	5
846	2	348	2	0	16	-8	1	1	4	6	6	4	6	7	3	0	5	2	5	1	3	3	1	3	5	2	3	1	3	1	2	7
16423	1	746	7	0	15	-2	1	3	3	2	9	5	1	3	1	0	2	0	5	5	2	5	1	4	2	1	5	2	7	1	2	6
7130	2	1025	4	0	13	-4	1	2	5	5	5	4	3	5	2	0	7	0	3	3	4	1	3	3	5	1	1	3	2	1	6	6
19610	2	5052	1	0	14	-6	1	1	7	2	8	5	7	4	6	0	1	2	2	1	3	4	4	4	3	1	5	6	7	5	2	3
7700	2	788	3	0	15	-6	3	2	5	7	5	4	6	6	9	0	3	0	5	3	5	4	3	2	4	5	4	4	6	1	4	6
20469	2	792	4	0	16	-5	1	2	5	3	7	6	1	4	2	0	3	0	3	4	5	3	1	1	3	4	3	1	7	1	4	5
4727	2	2867	3	1	13	-9	3	2	5	7	6	4	7	5	2	0	6	3	3	3	4	5	5	3	1	2	5	1	1	4	5	7
30273	2	3197	2	2	16	-7	2	2	6	4	8	5	7	7	1	0	8	0	1	4	1	1	5	5	1	5	1	1	7	1	5	7
18821	2	886	9	1	14	-5	1	3	6	2	7	5	4	8	1	3	2	0	5	5	4	1	1	4	2	3	6	4	5	5	4	2
33397	1	533	6	0	14	-8	1	3	1	5	9	5	4	8	1	3	3	0	2	4	4	2	4	4	2	2	6	1	3	4	3	3
15123	2	1217	1	0	16	-8	3	1	3	1	8	6	4	10	6		5	1														
1413	2	3608	2	0	16	-8	1	1	2	7	9	4	7	9	2	0	6	1	1	4	5	1	1	2	5	4	3	1	7	5	2	4
35955	2	6793	0	1	12	-8	3	0	5	9	8	5	9	10	1	3	7	0	1	1	4	3	2	2	3	2	6	2	1	4	7	7
30070	2	2147	2	0	14	-3	1	1	8	6	9	5	5	9	4	0	3	3	1	1	1	3	1	1	1	4	7	1	4	2	1	4
17055	2	1703	3	2	13	-7	2	2	9	8	9	3	5	8	3	0	8	0	5	3	5	5	3	1	5	1	4	6	7	1	5	6
2239	2	284	2	0	16	-9	1	1	2	1	5	6	4	10	1	3	8	2	4	5	4	4	1	3	4	2	2	1	1	2	7	7
9249	1	2000	2	1	15	-8	1	1	4	5	9	6	6	7	1	0	3	0	5	1	4	5	4	1	4	1	5	1	3	1	5	7
28894	2	2415	8	0	13	-7	1	3	3	2	8	5	4	7	2	0	4	0	4	4	3	3	1	4	2	3	6	2	5	2	1	6
7006	2	1945	9	0	16	-7	1	3	1	2	8	6	3	2	1	0	1	2	2	4	5	1	1	3	3	4	1	1	7	3	4	7
11461	2	1650	3	1	15	-5	3	2	5	9	9	4	5	1	5	0	3	0	5	4	1	3	3	5	3	1	5	1	3	1	2	7
38331	2	2990	0	1	13	-7	4	0	7	3	7	5	5	9	4	3	5	0	5	1	3	5	1	2	3	1	7	2	7	3	1	2
24194	1	5857	1	0	16	-8	3	1	8	7	9	5	6	10	1	0	6	0	3	1	4	1	3	1	2	1	2	5	6	4	1	7
10468	1	2330	2	0	12	-3	1	1	4	6	7	3	8	4	2	0	7	3	3	5	4	3	1	1	2	3	7	1	7	2	1	1
6636	2	2878	2	0	13	-5	1	1	4	9	6	4	3	4	2	0	5	2	5	1	2	5	3	5	4	5	4	1	3	7	2	7
13134	2	3784	1	0	16	-8	1	1	5	2	8	4	8	2	3	6	8	2	5	5	1	3	5	4	5	3	6	1	1	7	3	7
29186	2	3914	2	1	16	-9	3	1	3	2	6	5	5	8	3	3	1	3	3	4	4	1	5	3	3	1	7	2	7	4	3	6
34042	2	5223	1	0	14	-5	2	1	7	1	4	5	6	5	1	0	1	0	3	1	5	2	2	3	1	4	7	3	3	4	7	7
4591	2	856	1	0	16	-9	3	1	6	4	5	5	7	10	6	3	4	3	2	5	4	1	3	4	5	2	7	2	7	4	2	6
15124	1	0																														
17366	1	1726	6	0	12	-5	3	3	3	3	6	5	3	7	7	0	4	1	1	5	2	5	5	1	4	2	7	1	7	4	1	6
34664	2	1683	8	1	15	-8	1	3	2	9	5	3	4	3	2	0	2	0	3	4	2	5	4	1	1	2	2	1	7	1	4	7
14358	1	3229																														
30890	2	3091	1	0	14	-4	1	1	2	4	7	4	8	8	1		8	1														
36226	2	2088	2	0	16	-9	3	1	2	6	6	4	9	9	1	6	5	2	5	3	1	2	5	5	2	5	7	2	1	5	5	6
2422	2	625	1	1	14	-8	1	1	2	1	7	6	9	9	1	3	7	0	2	1	4	1	4	1	1	3	6	1	1	5	6	6
24366	1	11778	1	0	14	-7	3	1	6	3	6	4	6	10	3	3	7	0	1	1	5	5	1	1	1	4	7	1	7	4	5	2
7216	2	3122																														
25920	1	1410	1	0	15	-6	3	1	6	2	9	6	6	4	1	6	6	0	5	5	2	3	2	1	5	3	7	6	5	5	5	3
1698	2	1139	4	1	16	-7	2	2	9	4	7	5	2	3	7	3	9	0	5	5	5	5	3	2	5	5	4	1	7	4	6	5
32075	2	2576	1	0	14	-8	1	1	1	1	8	4	8	9	3		2	0														
3629	2	3713	2	0	16	-9	3	1	2	8	4	4	5	8	2	3	8	2	2	3	5	5	5	5	2	1	6	2	7	4	4	7
27299	2	3983	1	0	14	-8	3	1	2	7	3	5	5	10	4	0	6	1	4	4	4	1	4	2	3	2	5	2	7	4	3	7
14967	2	1949	2	0	16	-8	3	1	5	4	7	4	8	7	1	3	5	2	1	3	5	1	1	5	1	1	1	7	7	4	4	6
33113	2	1457	5	0	14	-8	1	2	2	4	7	4	2	9	1	0	7	2	5	1	2	4	4	5	4	2	3	1	6	3	1	7
37063	2	2863	2	1	16	-8	1	1	1	6	7	5	8	8	1	0	7	1	2	3	4	1	1	2	3	2	2	1	1	3	7	7
22091	2	2739	4	1	15	-7	1	2	5	4	9	3	4	6	3	6	7	0	4	1	4	4	1	5	4	2	6	3	7	1	1	6
4691	2	2906	5	0	12	-2	3	2	5	3	6	4	6	3	2	0	3	0	3	1	5	1	3	1	2	1	7	5	6	5	1	1
25851	2	7610	1	0	14	-8	1	1	2	2	5	4	7	7	1	0	5	2	3	1	4	4	1	2	1	2	5	2	1	5	5	6
16296	2	6836																														
19041	2	1724	2	0	13	-5	1	1	5	5	7	4	3	6	2	0	6	2	3	2	2	3	1	3	4	2	7	1	4	2	1	4
32174	1	37	1	9	13	-2	3	0	9	4	5	5	8	5	10	0	1	3	2	1	2	4	5	3	2	4	6	3	1	1	3	1
34402	1	1959	1	0	15	-8	1	1	9	1	5	5	8	10	5	3	2	1	4	3	1	3	1	3	1	2	7	1	7	2	4	7
5258	2	2461	2	0	16	-8	2	1	7	2	8	4	8	10	4	3	4	1	5	2	2	5	2	4	4	2	7	1	4	3	1	4
16514	1	1326	5	1	12	-6	1	2	4	5	7	4	5	4	2	0	8	0	3	4	4	5	1	5	5	1	3	1	6	7	2	5
9367	1	1538																														
8195	2	1509	1	0	16	-9	1	1	1	1	7	4	4	6	1	3	5	0									6	1	1	6	4	6
35720	1	11060	1	1	14	-8	4	1	9	1	4	4	7	5	7	0	5	0	1	5	5	1	4	5	5	5	5	3	3	5	1	5
4684	2	1267	1	0	14	-5	1	1	5	3	9	7	7	10	2	0	4	1	3	5	5	4	1	5	1	1	5	3	4	5	2	6
22199	2	1742																														
15050	2	4527	1	0	14	-7	1	1	9	6	9	3	8	10	2	0	3	1	5	5	1	5	5	5	1	3	6	2	1	5	6	6
22968	1	4349	1	1	12	-3	1	1	8	9	4	3	9	7	5	0	4	1	2	1	5	1	1	2	1	4	7	5	3	4	5	1
4165	1	6456	1	0	16	-7	1	1	1	1	8	5	4	4	1	3	5	0	2	3	4	5	3	1	2	1	5	1	1	1	7	7
16756	2	3179	1	0	16	-8	1	1	2	1	7	5	8	5	2	6	9	2	4	1	5	4	1	3	3	2	3	1	7	1	4	7
33692	1	0	3	1	15	-3	2	2	8	9	6	4	8	2	6	3	2	0	5	3	5	4	5	3	5	1	4	6	5	3	6	1
25346	2	586	3	0	13	-6	3	2	4	8	6	3	3	4	1	6	8	0	2	5	4	5	5	1	5	2	4	4	7	1	1	5
12971	1	2752	0	1	14	-8	4	0	3	1	4	4	8	9	3	0	4	0	1	5	4	2	1	3	5	1	2	2	3	6	1	5
37596	2	4287	2	0	11	-1	1	1	8	4	9	5	7	6	1	3	9	0	5	1	4	2	3	5	2	2	7	1	4	6	3	1
29898	2	2808	1	2	13	-9	3	1	6	4	3	5	6	10	4	6	7	2	1	5	1	2	3	3	2	3	2	6	7	2	2	6
30182	2	4740	1	0	14	-9	1	1	1	1	8	4	6	10	1	0	6	3	2	2	3	5	1	4	3	4	2	1	1	6	6	7
4692	2	3377	5	0	14	-3	1	2	4	3	1	4	4	5	1	3	3	3	1	4	5	1	3	4	3	5	5	1	6	5	5	1
21621	2	2403	1	0	13	-4	1	1	3	6	8	4	3	4	1	0	1	0	1	4	1	1	4	4	3	4	2	3	1	1	5	6
38478	1	9274																														
1876	2	480	1	1	15	-7	3	1	9	2	8	6	8	8	4	0	5	0	1	1	3	4	1	2	4	3	1	1	1	1	1	7
22721	2	4743	2	0	16	-9	1	1	1	5	8	4	5	10	1	3	7	1	1	5	5	5	3	1	5	4	3	1	7	3	1	6
37631	2	2761	1	0	12	-3	1	1	7	1	6	4	7	8	3	3	4	3	5	2	2	3	4	2	4	3	7	1	7	4	1	1
4340	2	888	1	0	16	-6	1	1	2	1	7	5	5	9	2	0	7	0	1	1	3	2	1	3	4	1	7	2	1	5	5	6
22656	2	4497	1	0	14	-6	1	1	9	3	5	4	4	9	3		4	0														
17441	2	768	31	0	13	-6	1	5	2	3	6	7	1	1	6		5	1	1	5	4	2	1	5	5	1	6	1	5	7	1	7
16631	1	2178	7	0	13	-2	3	3	4	4	8	5	5	4	2	0	6	0	3	2	4	1	1	2	3	2	6	3	2	2	6	4
115	2	1275	7	1	15	-9	1	3	5	5	9	5	1	10	2	0	2	1	1	2	3	5	2	5	2	1	5	1	5	7	1	7
13973	2	6728	2	1	16	-9	1	1	5	6	7	3	7	10	1	3	7	2	1	4	4	1	1	5	4	1	7	2	3	2	6	4
21320	1	905	4	0	13	-3	3	2	6	1	7	5	5	8	3	6	7	2	1	1	4	1	1	4	2	1	7	3	5	5	2	2
19967	1	669	5	0	12	-6	1	2	2	2	7	6	1	3	1	0	7	2	1	1	5	1	2	4	5	4	7	1	3	5	3	1
33508	2	5255	1	0	14	-9	3	1	3	2	9	4	8	1	1	0	1	0	1	2	2	2	4	3	3	3	6	7	7	5	6	7
2623	2	841	1	2	14	-7	3	1	9	2	9	5	9	10	3	3	5	2	1	1	2	1	2	2	5	1	7	6	5	3	5	5
1756	2	1319	1	0	16	-7	1	1	1	1	9	6	6	7	3	3	4	0	5	5	3	2	2	4	5	3	6	1	1	2	5	7
27926	1	2022	5	0	15	-7	1	2	1	4	8	6	1	4	2	0	2	2	3	1	5	1	1	2	5	5	6	1	6	2	1	3
20274	1	634	2	0	14	-8	3	1	5	4	7	4	5	7	2	0	8	0	1	3	5	2	1	3	3	3	6	3	7	5	2	6
7713	2	1337	3	0	13	-9	1	2	3	1	8	6	6	8	2	3	1	2	5	4	5	3	3	5	4	4	1	1	7	7	3	7
24286	2	2207	1	0	12	-9	3	1	3	2	8	4	5	8	3	0	3	0									5	2	1	5	3	4
8764	2	2125	2	0	16	-9	1	1	3	7	6	3	2	7	2		8	0														
9440	2	581	12	0	13	-5	1	4	7	2	8	5	1	2	4	0	8	0	3	5	2	1	3	5	1	3	1	2	7	1	2	7
6497	2	1402	15	4	13	-9	3	4	5	5	5	6	2	3	1	6	8	2	2	1	3	4	1	4	5	2	2	6	7	2	2	6
23246	1	3175	1	0	16	-9	1	1	1	2	1	5	6	8	3	0	2	3	2	1	4	5	1	2	1	2	1	2	3	4	4	7
6060	2	991	5	0	16	-7	1	2	5	2	7	5	4	6	3	0	1	0	4	5	2	3	1	5	4	1	7	1	3	1	2	6
7532	2	2235	2	1	13	-3	3	1	6	1	9	6	4	9	1	3	6	0	2	1	3	3	4	5	1	2	6	4	7	4	4	3
17246	2	1978	1	2	15	-9	1	1	2	1	9	6	3	4	2		1	0														
4791	2	7692	1	1	13	-4	3	1	4	5	8	4	7	10	3	0	6	0	5	2	5	4	3	5	1	1	1	6	4	3	5	5
15449	1	1268	5	0	14	-7	3	2	6	3	7	7	4	9	1	0	5	0	1	2	5	2	1	5	3	2	6	1	4	5	7	6
19550	2	2837	1	0	15	-5	1	1	2	2	7	4	8	10	1		4	2														
2059	2	3813	1	0	16	-7	1	1	4	3	8	2	6	9	1	0	7	0	4	5	2	4	1	5	4	1	1	2	6	1	7	7
23128	2	1206	3	1	16	-9	5	2	6	3	8	6	7	5	1	0	8	0	1	5	3	4	1	3	4	1	7	6	7	4	7	1
17354	2	2748	4	1	16	-8	3	2	8	6	9	3	7	8	1	0	9	2	1	5	4	4	1	1	5	1	5	4	2	5	1	6
37232	2	3872	1	0	16	-7	1	1	9	2	9	5	2	10	2	3	8	0	5	2	2	3	4	4	2	3	7	4	5	5	1	3
1192	2	3080	1	1	16	-9	1	1	2	5	6	4	6	10	1	3	8	1	4	1	2	4	1	1	3	1	5	1	1	5	7	7
16974	1	2506	0	1	14	-6	4	0	5	3	9	5	9	10	2	0	5	2	1	1	4	3	1	1	2	2	7	1	3	5	4	7
5866	2	1673	9	0	15	-6	1	3	4	2	4	6	1	1	2	6	4	0	2	3	2	5	5	2	3	3	1	5	4	1	2	7
23806	2	1657	4	0	13	-5	3	2	5	9	7	3	4	7	1	3	5	1	1	5	4	4	1	3	1	1	7	5	7	5	3	3
16485	2	573	10	0	16	-8	1	4	1	2	3	6	1	1	1		5	3														
16443	2	4985	1	0	13	-3	1	1	5	1	9	4	7	10	3	3	3	1	5	4	2	5	4	5	1	1	5	2	1	4	3	5
7120	1	2327	2	0	14	-6	3	1	5	1	8	6	8	9	3	0	7	2	4	3	3	5	3	5	2	3	6	2	7	4	6	7
154	2	4004	1	0	13	-5	3	1	4	1	9	7	3	9	2	0	4	1	3	4	4	2	1	3	5	1	1	4	7	2	1	5
11952	2	2392	2	1	16	-9	1	1	7	6	7	5	8	9	3	0	1	3	3	5	3	1	1	4	5	5	4	2	7	4	4	7
15603	2	3479	2	0	14	-8	3	1	4	1	7	5	7	9	1	0	4	1	1	1	3	2	3	1	4	1	7	4	5	5	1	5
22715	2	5494																														
36324	2	11012	1	1	16	-9	1	1	1	3	9	5	5	10	2	6	8	1	2	4	3	5	5	5	1	3	4	2	1	5	4	7
26341	2	4444	8	0	12	-6	1	3	4	5	2	4	3	7	1	0	5	0	4	5	2	3	1	3	2	2	1	1	7	1	2	7
32678	1	2175	4	1	12	-6	4	2	3	4	4	4	2	10	1	3	5	0	5	5	3	2	4	5	3	2	7	3	4	5	1	1
6574	1	3036	1	0	13	-2	2	1	9	6	3	4	6	4	4	0	3	2	4	1	4	5	5	2	2	4	6	1	3	2	6	6
31119	1	2332	7	4	13	-6	3	3	8	5	3	4	2	2	3	0	7	0	1	3	5	1	2	3	2	3	7	2	3	5	6	7
12261	2	1058	2	1	16	-6	5	1	9	4	9	4	8	10	2	0	6	0	4	1	4	2	4	2	1	4	7	3	5	1	2	7
20112	2	2818	1	0	12	-2	1	1	7	1	8	5	8	8	1	6	5	0	5	5	4	1	3	2	1	5	7	3	3	5	3	1
14195	2	2022	1	0	16	-9	1	1	1	2	7	5	2	10	3	3	7	3	4	1	2	2	1	1	1	1	4	1	3	7	2	7
12480	2	2113	1	0	16	-9	4	1	2	2	2	4	9	10	2	3	7	0	5	1	2	5	5	1	5	3	6	1	2	3	1	5
19692	2	1303	3	1	14	-8	1	2	5	9	4	5	3	7	2	0	6	0	5	1	5	1	1	1	1	4	6	1	6	5	6	3
26012	2	1662	0	1	16	-9	4	0	7	2	6	4	8	9	2	6	4	3	3	2	4	3	4	2	2	3	1	2	2	1	6	7
20391	2	2546	1	0	14	-5	1	1	4	4	8	3	7	10	3	0	8	1	5	5	1	5	1	5	3	3	5	3	4	5	2	5
26146	2	2128	2	0	14	-7	3	1	2	6	4	5	8	9	2		3	0														
5215	1	1378	0	1	13	-5	3	0	8	4	9	4	9	9	4	3	8	3	1	5	5	4	2	5	5	1	1	7	7	4	3	6
15897	2	2424	1	0	12	-6	4	1	5	6	5	3	6	5	5	3	4	0	5	3	2	2	1	4	3	1	6	1	4	5	1	7
26345	2	2267	3	0	15	-6	1	2	2	9	4	3	3	2	4	6	6	2	1	3	5	5	3	1	4	1	6	7	6	1	5	7
835	2	3736	6	1	15	-9	1	3	4	4	8	4	4	9	1	0	3	0	5	2	3	3	4	5	2	1	1	2	3	4	4	6
10670	2	0	5	2	13	-9	2	3	9	1	9	4	4	7	8		3	2														
17075	2	935	3	1	13	-5	1	2	5	2	9	5	1	9	6	0	1	0	1	2	4	3	1	3	4	3	6	2	5	2	1	5
10000	2	3097	1	0	14	-8	1	1	3	1	7	5	7	10	4	3	7	1	5	3	3	5	4	2	1	3	6	1	7	1	6	7
29779	2	2499	4	1	16	-8	3	2	7	7	1	4	1	5	1	0	3	0	1	1	5	1	1	4	3	5	4	1	4	7	5	6
5497	1	3760	1	0	16	-7	4	1	4	1	3	6	4	8	8	3	6	0	5	5	3	5	1	4	5	4	1	2	6	3	1	3
23497	2	6224	1	0	16	-9	1	1	1	5	4	4	2	10	1	3	7	2	2	4	3	4	2	2	4	1	1	1	1	2	7	6
16183	1	3782																														
24870	2	1399	2	0	16	-8	4	1	4	3	6	4	7	10	1	0	5	3	1	1	1	2	1	4	4	2	7	2	7	1	1	5
20014	2	96	1	0	14	-9	3	1	7	6	5	5	6	10	3		2	0														
11940	2	2822	1	0	15	-6	1	1	2	9	9	3	6	10	4	0	7	0	5	4	2	4	5	5	5	2	6	7	6	1	3	7
24804	2	6709	1	0	15	-7	3	1	7	1	6	4	8	9	5	0	5	2	5	2	2	4	5	1	5	2	1	1	2	1	6	6
20396	1	895																														
4084	2	5313	2	1	16	-8	2	1	9	3	9	4	8	2	9	0	2	3	3	3	5	2	1	4	1	3	4	1	3	6	6	6
34592	2	6569	1	0	14	-8	1	1	3	1	7	5	7	8	3	3	5	2	1	1	5	1	1	3	4	4	7	3	5	4	2	2
33487	2	2161	8	0	15	-6	1	3	1	5	3	2	3	8	1		7	0														
29145	2	2083	1	0	14	-8	1	1	1	1	9	5	7	10	2	0	7	0				5		1			1	7	3	1	5	1
16111	2	2848	1	1	14	-8	3	1	6	6	9	4	8	8	1	3	2	0	1	5	5	4	1	4	5	4	7	4	6	4	1	5
6379	1	716	1	0	14	-8	3	1	4	1	9	5	7	9	1	3	5	1	1	1	4	2	1	2	5	1	3	4	7	4	1	3
12877	2	2036	4	0	12	-2	3	2	8	6	9	6	8	4	4	3	2	0	2	2	5	1	1	1	1	5	1	6	7	6	4	5
13730	2	2467																														
23321	2	1321	1	0	13	-6	4	1	4	5	6	4	9	9	2	3	5	1	4	4	1	2	3	3	1	2	3	2	5	4	1	1
10575	2	2935	6	2	12	-6	3	3	6	6	5	5	4	9	2	0	9	0	4	4	3	3	1	3	2	3	6	2	5	2	3	5
13450	2	911	5	1	13	-4	3	2	6	7	8	3	2	4	3	3	3	0	3	4	4	3	3	3	5	1	6	5	3	2	6	3
13566	2	4471	2	0	14	-5	4	1	4	3	4	5	7	8	2	0	8	0	2	5	3	5	3	5	3	4	4	6	6	7	4	4
26544	2	3299	2	0	15	-4	3	1	4	5	6	4	4	9	2	0	5	0	5	5	2	2	3	3	2	2	4	1	4	1	5	7
25197	2	916	9	0	16	-5	1	3	6	5	7	4	3	4	1	0	3	0	5	4	4	4	5	1	2	4	2	4	2	5	4	7
37827	2	2605	2	0	16	-5	1	1	1	3	5	6	8	7	8	0	2	0	2	3	3	4	5	3	1	4	5	2	7	4	2	7
16145	2	765	0	1	16	-6	1	0	2	1	9	5	5	9	4		6	0														
17022	1	1398	1	0	13	-5	3	1	7	7	6	4	5	9	2	3	5	0	2	2	3	4	3	4	1	2	3	1	6	2	2	5
21755	2	1425	7	1	15	-6	2	3	9	8	8	3	6	9	5	0	1	0	5	5	5	4	5	5	5	5	1	4	6	3	6	4
13975	2	2242	3	0	14	-5	4	2	3	2	6	6	6	10	1	0	5	1	2	3	4	2	1	2	3	1	7	3	5	6	2	1
577	2	2974	1	0	16	-9	1	1	1	3	7	4	7	8	3		5	2														
26960	2	6419																														
28878	2	1237	1	0	15	-7	2	1	7	8	9	4	9	7	5	6	5	0	2	3	4	2	3	2	1	1	5	1	3	1	7	6
26689	2	1857	4	0	12	-6	1	2	4	8	8	3	1	7	1	0	5	0	2	5	4	3	1	3	4	4	2	1	7	7	2	6
22664	2	1395	1	0	13	-6	3	1	6	3	8	4	7	5	3	3	5	2	2	4	3	4	1	4	4	1	6	1	5	4	1	3
18863	2	2929	2	1	15	-3	2	1	8	5	9	3	9	3	3	6	3	0	5	4	5	4	1	5	4	2	6	1	7	1	3	7
27743	2	676	2	0	13	-5	1	1	5	1	6	6	2	9	3	3	1	0	3	4	5	3	1	3	3	4	2	1	6	3	1	1
3632	1	47	3	0	16	-8	4	2	4	7	8	5	3	2	7	3	2	0	5	4	2	2	1	2	3	1	2	1	7	2	5	7
18770	2	926	6	0	14	-5	1	3	2	1	9	7	1	3	2	0	7	2	3	4	4	3	1	2	3	2	2	2	5	1	1	7
15232	2	303	5	0	13	-3	1	2	5	4	9	4	4	1	1		6	0														
19187	2	3075	2	0	14	-7	1	1	1	2	9	4	5	10	2	3	6	2	5	5	5	2	2	5	1	4	3	1	4	5	6	7
24415	1	749	1	0	13	-5	1	1	4	9	4	3	5	6	1	0	7	0	1	2	5	4	3	1	1	1	7	3	1	6	1	5
35536	1	7519	2	1	16	-9	3	1	3	4	9	4	7	8	2	0	7	0	2	3	3	2	3	5	2	1	7	2	3	5	6	6
2464	2	609	5	0	14	-7	1	2	3	4	7	5	2	9	1	3	4	0	4	1	3	4	2	5	2	2	5	2	3	4	5	7
12328	1	1321	4	0	15	-8	1	2	1	2	8	4	3	9	3		5	3														
12095	2	2615	1	0	12	-4	2	1	9	6	6	4	8	1	8	3	1	0	3	5	4	4	5	5	1	5	5	1	4	6	4	6
13447	2	1115	3	1	13	-5	2	2	7	5	4	4	8	7	1		4	1														
27757	2	1543	2	0	14	-8	2	1	9	5	7	6	2	2	1	0	7	0	1	1	5	3	3	1	1	3	6	5	3	4	6	6
15026	1	3116	1	0	16	-9	3	1	2	2	9	4	7	10	2		2	0														
453	1	1142	6	0	13	-7	1	3	2	3	7	4	7	10	2	3	1	2	4	1	4	3	1	2	4	2	2	2	5	2	1	7
4182	1	687	39	0	16	-7	1	5	1	4	6	5	1	2	1	0	5	3	1	5	1	1	1	5	1	1	5	1	7	3	1	7
5775	2	1227	5	1	14	-5	1	2	3	2	6	4	5	10	3		2	0														
28657	2	3593																														
20808	2	5184	2	0	14	-7	1	1	3	2	8	5	5	8	4	3	7	0	3	2	4	2	5	4	5	1	5	2	1	4	5	7
4021	2	2638	1	0	14	-9	4	1	2	7	8	4	4	10	1	0	8	0	2	1	2	3	1	2	3	1	1	2	1	2	7	7
13195	2	2644	1	0	15	-5	1	1	6	1	9	4	6	9	8	6	1	3	2	1	2	3	5	1	2	4	7	5	2	3	6	5
5423	2	1889	4	0	16	-8	4	2	4	5	6	4	2	4	1	0	2	0	1	1	5	3	1	5	5	4	4	7	7	5	4	6
33285	2	4004	1	0	14	-7	1	1	7	1	1	5	9	10	1	3	4	0	1	3	5	1	1	5	4	4	2	2	1	4	7	6
8070	1	133	1	0	14	-9	3	1	5	1	2	4	8	10	2		5	1														
33883	2	2507	3	0	16	-8	1	2	2	2	5	6	5	10	1	3	6	0	5	5	2	5	4	2	3	2	6	1	6	3	1	6
12232	2	833	9	1	16	-7	1	3	6	4	5	6	3	6	1	0	9	2	5	5	3	5	3	5	4	3	2	2	5	1	3	7
14214	2	2543	2	0	16	-9	3	1	4	3	4	4	7	10	3	6	2	1	3	2	4	4	1	5	3	1	6	2	7	1	3	7
20020	1	1954	1	0	15	-4	3	1	7	5	9	5	7	7	5	3	9	3	5	1	4	3	5	1	5	1	1	6	7	1	4	6
34072	1	5877	1	0	15	-1	2	1	7	9	9	3	6	5	5	6	9	2	3	5	1	5	3	4	2	3	5	1	5	1	4	7
14511	2	1680	6	0	16	-8	1	3	2	1	9	7	2	3	6	3	1	2	3	1	5	3	1	3	4	4	2	1	7	3	3	7
16571	2	1293	2	0	14	-7	3	1	8	2	9	5	7	1	1	6	5	0	1	1	4	2	2	3	3	3	7	1	6	5	6	5
18356	1	1363	29	1	12	-2	3	5	7	6	3	4	3	4	4	0	6	0	5	1	4	5	5	1	1	1	1	7	7	4	3	7
16541	2	1678	7	0	14	-5	4	3	4	6	6	3	4	8	2	0	6	0	1	5	3	2	2	4	4	1	6	6	7	5	4	4
19736	1	266	5	2	11	-3	3	3	5	9	1	2	6	2	6	6	9	0	4	2	3	2	2	5	4	3	4	5	7	5	1	7
6489	2	256	9	6	11	-3	1	4	9	6	9	5	2	5	2	3	6	0	5	4	4	1	1	1	5	5	2	1	7	1	5	5
6811	1	1022	42	1	13	-5	1	5	3	1	3	8	1	1	1	6	1	0	1	5	4	2	1	5	5	1	7	1	5	7	1	6
30544	2	3741	1	1	16	-7	3	1	2	3	8	3	5	10	1	0	7	2	1	1	4	2	4	2	5	1	6	6	7	5	5	5
13288	1	427	1	0	14	-5	4	1	7	7	6	2	7	10	2	0	8	0	3	5	2	1	1	3	5	4	1	2	6	1	1	6
32406	2	799	1	0	15	-2	1	1	9	5	1	4	6	9	5	0	6	0	1	2	1	5	4	1	3	1	7	1	7	1	2	6
32197	2	1943	5	0	15	-5	3	2	3	2	9	7	1	1	1	0	1	0									1	1	6	7	1	6
19040	2	2796	1	0	16	-8	1	1	6	1	9	6	5	8	1	3	4	0	2	4	4	1	2	2	2	1	4	2	7	4	4	7
19287	2	5725	1	0	14	-8	1	1	1	4	1	4	5	10	1	3	2	0	2	1	3	2	1	3	4	1	7	2	1	4	5	4
12704	1	123	6	2	11	-4	3	3	8	6	9	5	3	3	7	0	9	2	3	3	3	2	2	5	2	3	4	5	7	4	1	5
12237	1	2012	1	0	13	-7	1	1	3	1	6	5	4	7	2	0	5	0	5	2	1	4	2	4	4	1	7	1	6	1	5	6
2134	2	4069	0	1	14	-6	3	0	5	1	6	4	8	10	2	0	4	1	1	1	5	4	1	1	5	3	7	4	1	4	1	6
35453	2	5396	6	1	16	-9	1	3	1	5	2	5	6	8	3		7	0														
11429	2	1585	1	0	14	-8	3	1	8	2	7	3	7	10	1	6	2	2	1	5	1	5	4	2	3	1	1	2	1	2	1	7
10145	1	3961	1	0	15	-7	1	1	2	5	9	4	1	6	5	0	5	0	5	3	3	1	4	1	5	1	1	6	7	1	2	7
30704	2	1561	7	0	15	-4	1	3	2	7	6	4	4	10	1	3	5	0	2	1	4	1	5	5	1	3	3	1	3	4	3	3
8551	2	884	2	0	15	-7	4	1	8	5	8	6	4	5	2	0	7	0	2	5	1	2	4	5	5	5	7	5	7	1	6	7
22600	2	3525	2	1	16	-9	2	1	7	4	6	5	8	9	1	3	3	0	1	4	5	4	2	4	4	1	6	2	1	6	5	6
